이름,성별,학번,차수,현재상태,생년월일,기숙사,전공,학년,기간,호실,배정방,입사일자,퇴사일자,차수시작일,차수종료일,HP,사회코드,사회명,ZIP,LINKKEY,주소
최지수,F,20214639,2023SMSK02,A,961010,B,[유한][UH] 패션디자인학과,3학년,HY,02,B0308A,20220912,,20220912,20230312,010-2127-9936,S4,일반전형,19935,서울시 가나구 다라동 77-10
박민수,M,20211685,202301HD01,I,970322,B,[유한][UH] 패션디자인학과,1학년,YY,02,B0409B,20230813,,20230813,20240213,010-1566-9249,S4,일반전형,25297,서울시 가나구 다라동 56-146
정현우,F,20181835,202301HD01,A,970702,B,미디어컨텐츠융합 자율학부,1학년,VY,02,B0202B,20231021,,20231021,20240421,010-4822-5382,S0,장애인,56919,서울시 가나구 다라동 120-118
조현우,M,20235745,2023SMSK02,A,980916,B,인뭉융합 자율학부,1학년,YY,02,B0901B,20220414,,20220414,20221014,010-1937-5212,S2,장기입사 희망자,13661,서울시 가나구 다라동 23-114
임은지,M,20219284,202301HD01,I,970323,B,[유한][UH] 컴퓨터소프트웨어공학과,2학년,YY,02,B0506B,20200314,,20200314,20200914,010-4606-1456,S0,장애인,49817,서울시 가나구 다라동 80-38
이현우,F,20238640,202301SC10,I,991011,B,[유한][UH] 의료뷰티학과,2학년,YY,02,B0202A,20210702,,20210702,20220102,010-7387-8155,S0,장애인,81709,서울시 가나구 다라동 83-150
정지영,M,20222189,2023SMUH02,A,990909,B,미디어컨텐츠융합 자율학부,3학년,HY,02,B0405B,20221221,,20221221,20230621,010-3240-4225,S3,통학거리,12637,서울시 가나구 다라동 137-33
조예슬,F,20227158,202301SC10,I,980822,B,IT융합 자율학부,1학년,YY,02,B0202B,20230816,,20230816,20240216,010-1588-5287,S0,장애인,12799,서울시 가나구 다라동 109-11
박민수,M,20196387,2023SMSK02,A,960127,B,미디어컨텐츠융합 자율학부,1학년,VY,02,B0306B,20230709,,20230709,20240109,010-3462-2438,S3,통학거리,73376,서울시 가나구 다라동 61-83
김민수,F,20180332,202301HD01,A,980526,B,사회융합 자율학부,3학년,VY,02,B1008B,20230905,,20230905,20240305,010-5307-9795,S2,장기입사 희망자,66735,서울시 가나구 다라동 144-107
정은지,F,20213142,2023SMSK02,I,970813,B,IT융합 자율학부,3학년,YY,02,B0808A,20190824,,20190824,20200224,010-9412-2860,S2,장기입사 희망자,58441,서울시 가나구 다라동 48-83
이은지,M,20181104,202301HD01,I,970912,B,인뭉융합 자율학부,3학년,LY,02,B0801B,20221021,,20221021,20230421,010-4871-3002,S1,저소득계층,97753,서울시 가나구 다라동 67-103
강은지,M,20231044,202301SC10,I,970420,B,미디어컨텐츠융합 자율학부,2학년,LY,02,B0605B,20190415,,20190415,20191015,010-6625-6075,S0,장애인,61151,서울시 가나구 다라동 92-35
조은지,M,20193257,2023SMUH02,A,960813,B,IT융합 자율학부,3학년,HY,02,B0404B,20220205,,20220205,20220805,010-6466-5055,S2,장기입사 희망자,45594,서울시 가나구 다라동 78-7
장지훈,M,20192747,2023SMSK02,A,960610,B,[유한][UH] 패션디자인학과,2학년,YY,02,B0807A,20231218,,20231218,20240618,010-1808-1567,S4,일반전형,91327,서울시 가나구 다라동 99-62
이예슬,M,20201829,2023SMUH02,A,961214,B,미디어컨텐츠융합 자율학부,3학년,VY,02,B0303B,20220519,,20220519,20221119,010-2867-8684,S2,장기입사 희망자,41352,서울시 가나구 다라동 37-131
최민수,M,20234513,202301HD01,I,961216,B,[유한][UH] 패션디자인학과,1학년,VY,02,B0109B,20191007,,20191007,20200407,010-6962-6586,S1,저소득계층,43031,서울시 가나구 다라동 138-126
강민수,F,20197838,2023SMUH02,I,990814,B,사회융합 자율학부,3학년,LY,02,B0206B,20230722,,20230722,20240122,010-3196-2079,S1,저소득계층,35682,서울시 가나구 다라동 58-147
최예슬,F,20192873,2023SMUH02,I,970208,B,미디어컨텐츠융합 자율학부,3학년,LY,02,B0107A,20231119,,20231119,20240519,010-1866-3437,S2,장기입사 희망자,71590,서울시 가나구 다라동 80-3
임현우,F,20232684,2023SMUH02,A,970826,B,[유한][UH] 의료뷰티학과,1학년,YY,02,B0201A,20220727,,20220727,20230127,010-4771-6655,S1,저소득계층,63310,서울시 가나구 다라동 70-17
최은지,F,20213217,2023SMUH02,I,991016,B,사회융합 자율학부,2학년,HY,02,B1001B,20191012,,20191012,20200412,010-3442-8651,S2,장기입사 희망자,87260,서울시 가나구 다라동 127-86
최예진,F,20200434,202301HD01,I,970514,B,인뭉융합 자율학부,4학년,HY,02,B0807A,20230623,,20230623,20231223,010-4740-4928,S0,장애인,82023,서울시 가나구 다라동 88-51
윤지영,M,20218925,202301HD01,I,991203,B,IT융합 자율학부,4학년,HY,02,B0708A,20230206,,20230206,20230806,010-2415-7245,S3,통학거리,67316,서울시 가나구 다라동 28-60
임예진,M,20198343,202301HD01,I,991212,B,미디어컨텐츠융합 자율학부,3학년,HY,02,B0803A,20191110,,20191110,20200510,010-4551-2241,S3,통학거리,76387,서울시 가나구 다라동 38-138
강지훈,F,20209821,202301HD01,I,960708,B,[유한][UH] 패션디자인학과,4학년,HY,02,B0409A,20220113,,20220113,20220713,010-5263-7779,S3,통학거리,10464,서울시 가나구 다라동 44-128
김은지,F,20196306,202301HD01,I,980111,B,미디어컨텐츠융합 자율학부,2학년,HY,02,B0301A,20210412,,20210412,20211012,010-9651-4970,S1,저소득계층,56082,서울시 가나구 다라동 108-20
정지영,M,20232118,202301HD01,A,990923,B,[유한][UH] 의료뷰티학과,2학년,VY,02,B0208B,20231128,,20231128,20240528,010-9654-6194,S3,통학거리,60449,서울시 가나구 다라동 147-123
윤예진,M,20200527,2023SMSK02,I,980109,B,[유한][UH] 의료뷰티학과,1학년,VY,02,B0709B,20220601,,20220601,20221201,010-5930-8299,S3,통학거리,68180,서울시 가나구 다라동 132-137
김민수,M,20202756,2023SMSK02,A,980102,B,미디어컨텐츠융합 자율학부,4학년,VY,02,B0106B,20221207,,20221207,20230607,010-6086-5851,S4,일반전형,75576,서울시 가나구 다라동 28-25
김지영,F,20214495,2023SMUH02,A,990104,B,IT융합 자율학부,1학년,VY,02,B0705A,20220126,,20220126,20220726,010-6874-8287,S4,일반전형,42286,서울시 가나구 다라동 23-55
박수민,F,20229398,202301SC10,I,980125,B,[유한][UH] 컴퓨터소프트웨어공학과,3학년,VY,02,B0808B,20211202,,20211202,20220602,010-4932-3063,S4,일반전형,88827,서울시 가나구 다라동 118-50
이수민,M,20208201,202301SC10,I,960909,B,[유한][UH] 컴퓨터소프트웨어공학과,4학년,HY,02,B0202B,20221028,,20221028,20230428,010-5617-2838,S0,장애인,35401,서울시 가나구 다라동 75-48
임지영,M,20197607,2023SMSK02,I,971208,B,[유한][UH] 의료뷰티학과,1학년,LY,02,B0902B,20200506,,20200506,20201106,010-8028-3206,S0,장애인,88366,서울시 가나구 다라동 62-149
임민수,M,20235108,202301HD01,I,970111,B,IT융합 자율학부,2학년,LY,02,B0407A,20201014,,20201014,20210414,010-5639-5514,S3,통학거리,14901,서울시 가나구 다라동 115-112
윤수민,M,20188413,202301HD01,I,990214,B,사회융합 자율학부,3학년,HY,02,B1004B,20190627,,20190627,20191227,010-3820-2006,S2,장기입사 희망자,34623,서울시 가나구 다라동 30-100
이성우,F,20182773,202301SC10,A,970627,B,사회융합 자율학부,1학년,YY,02,B0403B,20210720,,20210720,20220120,010-8848-4234,S0,장애인,13278,서울시 가나구 다라동 129-115
장성우,F,20223042,2023SMSK02,I,980716,B,사회융합 자율학부,4학년,HY,02,B0206A,20220218,,20220218,20220818,010-1520-6705,S3,통학거리,14902,서울시 가나구 다라동 130-86
정지영,M,20187126,2023SMSK02,A,980412,B,[유한][UH] 의료뷰티학과,1학년,YY,02,B0306A,20230509,,20230509,20231109,010-6934-5003,S1,저소득계층,99956,서울시 가나구 다라동 34-18
임성우,M,20195421,2023SMSK02,A,960213,B,[유한][UH] 의료뷰티학과,1학년,HY,02,B0902A,20190408,,20190408,20191008,010-8142-9762,S4,일반전형,66145,서울시 가나구 다라동 71-103
강지훈,M,20237946,202301SC10,I,961110,B,미디어컨텐츠융합 자율학부,1학년,YY,02,B0901A,20220414,,20220414,20221014,010-9251-5348,S2,장기입사 희망자,76724,서울시 가나구 다라동 37-18
김예슬,F,20185171,202301SC10,I,970820,B,IT융합 자율학부,1학년,LY,02,B0401A,20200709,,20200709,20210109,010-6682-8095,S0,장애인,51680,서울시 가나구 다라동 22-101
강수민,F,20223357,2023SMUH02,A,960128,B,[유한][UH] 의료뷰티학과,2학년,YY,02,B0604A,20230107,,20230107,20230707,010-5158-2323,S2,장기입사 희망자,37486,서울시 가나구 다라동 47-18
최수민,F,20216495,202301SC10,A,990118,B,[유한][UH] 패션디자인학과,1학년,YY,02,B0409B,20230317,,20230317,20230917,010-8998-2265,S4,일반전형,15297,서울시 가나구 다라동 38-26
조은지,M,20187887,202301SC10,I,970504,B,IT융합 자율학부,2학년,LY,02,B0201B,20190811,,20190811,20200211,010-6120-9152,S3,통학거리,87079,서울시 가나구 다라동 23-129
장수민,M,20193581,202301SC10,I,991208,B,미디어컨텐츠융합 자율학부,2학년,HY,02,B0707B,20210809,,20210809,20220209,010-1374-8086,S4,일반전형,33850,서울시 가나구 다라동 122-8
최예진,M,20218384,202301HD01,A,990825,B,[유한][UH] 컴퓨터소프트웨어공학과,2학년,VY,02,B1006A,20200417,,20200417,20201017,010-7640-8541,S4,일반전형,57288,서울시 가나구 다라동 99-113
최현우,F,20192017,2023SMUH02,A,960318,B,[유한][UH] 컴퓨터소프트웨어공학과,4학년,YY,02,B0707B,20211014,,20211014,20220414,010-3860-6036,S0,장애인,37344,서울시 가나구 다라동 59-59
김민수,M,20228451,2023SMSK02,A,960210,B,미디어컨텐츠융합 자율학부,1학년,LY,02,B0604B,20230609,,20230609,20231209,010-3039-9071,S3,통학거리,89981,서울시 가나구 다라동 7-113
김은지,F,20218383,2023SMUH02,A,970427,B,IT융합 자율학부,4학년,HY,02,B0205A,20190111,,20190111,20190711,010-3218-4962,S2,장기입사 희망자,67016,서울시 가나구 다라동 11-16
박지훈,M,20184982,2023SMSK02,I,961225,B,사회융합 자율학부,3학년,HY,02,B0507B,20210723,,20210723,20220123,010-8805-5094,S3,통학거리,74922,서울시 가나구 다라동 42-140
윤현우,M,20232753,2023SMSK02,A,960621,B,인뭉융합 자율학부,3학년,YY,02,B0505A,20200327,,20200327,20200927,010-7394-6111,S4,일반전형,19041,서울시 가나구 다라동 67-108
윤지훈,M,20237846,2023SMSK02,A,970106,B,[유한][UH] 의료뷰티학과,3학년,VY,02,B0808B,20210702,,20210702,20220102,010-9373-8190,S3,통학거리,76837,서울시 가나구 다라동 98-97
조현우,F,20191952,2023SMUH02,I,970524,B,인뭉융합 자율학부,2학년,VY,02,B1006A,20230811,,20230811,20240211,010-2580-5509,S0,장애인,97311,서울시 가나구 다라동 8-142
최지영,M,20226902,202301SC10,A,981003,B,미디어컨텐츠융합 자율학부,1학년,YY,02,B0205B,20210521,,20210521,20211121,010-3485-6001,S0,장애인,87428,서울시 가나구 다라동 70-84
최현우,F,20226705,2023SMSK02,I,981122,B,미디어컨텐츠융합 자율학부,3학년,VY,02,B0908B,20231128,,20231128,20240528,010-7352-7829,S2,장기입사 희망자,98632,서울시 가나구 다라동 107-17
박성우,F,20227868,2023SMSK02,I,961004,B,[유한][UH] 의료뷰티학과,1학년,HY,02,B1006A,20220604,,20220604,20221204,010-3755-6980,S2,장기입사 희망자,64182,서울시 가나구 다라동 126-114
정현우,M,20188129,2023SMSK02,I,960405,B,사회융합 자율학부,4학년,LY,02,B0807A,20210412,,20210412,20211012,010-6165-2382,S0,장애인,63570,서울시 가나구 다라동 51-82
강은지,M,20213001,2023SMSK02,I,981114,B,[유한][UH] 컴퓨터소프트웨어공학과,3학년,YY,02,B1007B,20210726,,20210726,20220126,010-3788-7735,S1,저소득계층,25235,서울시 가나구 다라동 61-51
이수민,M,20213396,202301SC10,I,970621,B,[유한][UH] 의료뷰티학과,2학년,LY,02,B0503B,20210723,,20210723,20220123,010-4045-8140,S4,일반전형,26861,서울시 가나구 다라동 82-15
박예진,M,20180451,2023SMUH02,A,991202,B,사회융합 자율학부,3학년,YY,02,B0108B,20230817,,20230817,20240217,010-1267-4271,S3,통학거리,29750,서울시 가나구 다라동 90-124
이현우,F,20221478,2023SMUH02,A,980707,B,[유한][UH] 컴퓨터소프트웨어공학과,1학년,YY,02,B0802B,20230913,,20230913,20240313,010-9595-8551,S3,통학거리,88944,서울시 가나구 다라동 145-69
임지수,M,20225074,2023SMSK02,I,961116,B,인뭉융합 자율학부,1학년,HY,02,B0806B,20211217,,20211217,20220617,010-5078-8134,S1,저소득계층,43023,서울시 가나구 다라동 66-110
최민수,F,20191299,2023SMUH02,I,960706,B,인뭉융합 자율학부,2학년,VY,02,B0902A,20200501,,20200501,20201101,010-8296-9605,S0,장애인,65367,서울시 가나구 다라동 30-148
정지수,F,20193772,2023SMSK02,I,970826,B,[유한][UH] 컴퓨터소프트웨어공학과,3학년,YY,02,B0103B,20190809,,20190809,20200209,010-4828-3431,S3,통학거리,54332,서울시 가나구 다라동 141-4
정현우,F,20197167,2023SMUH02,A,990425,B,인뭉융합 자율학부,2학년,YY,02,B1008A,20210520,,20210520,20211120,010-9627-8372,S3,통학거리,33440,서울시 가나구 다라동 50-53
김예진,F,20205053,2023SMUH02,I,981001,B,[유한][UH] 의료뷰티학과,3학년,YY,02,B0204A,20191008,,20191008,20200408,010-2925-7948,S4,일반전형,34355,서울시 가나구 다라동 102-118
조지영,M,20219818,202301SC10,I,980825,B,IT융합 자율학부,2학년,VY,02,B0304B,20211117,,20211117,20220517,010-2213-4734,S1,저소득계층,82695,서울시 가나구 다라동 118-121
최현우,F,20185137,2023SMUH02,I,960422,B,사회융합 자율학부,1학년,VY,02,B0606A,20230821,,20230821,20240221,010-4162-6812,S0,장애인,19804,서울시 가나구 다라동 56-31
조지수,M,20213290,202301SC10,I,970706,B,[유한][UH] 의료뷰티학과,4학년,VY,02,B0105A,20200114,,20200114,20200714,010-2657-9038,S3,통학거리,41598,서울시 가나구 다라동 30-118
윤지수,F,20229605,202301HD01,A,970113,B,인뭉융합 자율학부,2학년,HY,02,B0702A,20220626,,20220626,20221226,010-6953-4703,S4,일반전형,60790,서울시 가나구 다라동 117-28
김지훈,M,20200144,202301SC10,A,960718,B,인뭉융합 자율학부,1학년,YY,02,B0102B,20201028,,20201028,20210428,010-1299-3524,S3,통학거리,40668,서울시 가나구 다라동 54-130
조지훈,M,20211294,2023SMUH02,A,991112,B,[유한][UH] 컴퓨터소프트웨어공학과,1학년,HY,02,B0301A,20201128,,20201128,20210528,010-8428-1304,S3,통학거리,62084,서울시 가나구 다라동 81-4
이수민,F,20216622,2023SMUH02,A,980910,B,인뭉융합 자율학부,2학년,VY,02,B0208B,20231203,,20231203,20240603,010-3601-2976,S4,일반전형,14228,서울시 가나구 다라동 72-83
조지수,M,20232093,202301SC10,A,980520,B,[유한][UH] 의료뷰티학과,3학년,VY,02,B0703B,20230507,,20230507,20231107,010-2599-3555,S0,장애인,13877,서울시 가나구 다라동 45-79
김지훈,F,20198070,2023SMSK02,I,970801,B,사회융합 자율학부,1학년,HY,02,B0708B,20190308,,20190308,20190908,010-6879-3524,S1,저소득계층,93143,서울시 가나구 다라동 86-23
윤성우,M,20234625,202301HD01,A,970427,B,사회융합 자율학부,3학년,VY,02,B0104B,20190913,,20190913,20200313,010-4383-1759,S2,장기입사 희망자,58404,서울시 가나구 다라동 90-132
박지수,M,20210292,2023SMSK02,A,971228,B,사회융합 자율학부,3학년,HY,02,B0809B,20210228,,20210228,20210828,010-6066-8725,S0,장애인,20390,서울시 가나구 다라동 108-88
최예슬,M,20223157,2023SMSK02,I,970701,B,사회융합 자율학부,4학년,HY,02,B0504B,20210527,,20210527,20211127,010-5692-4241,S1,저소득계층,59434,서울시 가나구 다라동 56-4
김현우,F,20221245,2023SMSK02,A,960323,B,IT융합 자율학부,2학년,HY,02,B0608A,20210708,,20210708,20220108,010-8823-9203,S4,일반전형,38139,서울시 가나구 다라동 87-64
김지영,M,20199655,202301SC10,A,980714,B,[유한][UH] 패션디자인학과,1학년,HY,02,B0903B,20210807,,20210807,20220207,010-3179-8956,S0,장애인,61506,서울시 가나구 다라동 140-39
정지영,M,20203377,2023SMSK02,A,980628,B,IT융합 자율학부,3학년,YY,02,B0805B,20200627,,20200627,20201227,010-6364-9620,S3,통학거리,58961,서울시 가나구 다라동 142-136
조성우,M,20236209,202301HD01,A,980603,B,[유한][UH] 컴퓨터소프트웨어공학과,3학년,HY,02,B0708A,20191122,,20191122,20200522,010-9063-6162,S0,장애인,37735,서울시 가나구 다라동 69-128
조성우,M,20211046,2023SMUH02,I,960712,B,미디어컨텐츠융합 자율학부,3학년,VY,02,B0909A,20200410,,20200410,20201010,010-1320-5229,S0,장애인,55011,서울시 가나구 다라동 44-87
조지영,F,20216185,2023SMSK02,I,980616,B,인뭉융합 자율학부,3학년,YY,02,B0906B,20200316,,20200316,20200916,010-7577-6084,S4,일반전형,71067,서울시 가나구 다라동 61-140
정수민,F,20236764,202301HD01,I,981103,B,[유한][UH] 패션디자인학과,2학년,VY,02,B1009A,20211210,,20211210,20220610,010-6666-4134,S3,통학거리,54990,서울시 가나구 다라동 39-112
박성우,F,20223956,202301SC10,I,990613,B,미디어컨텐츠융합 자율학부,3학년,HY,02,B0202A,20200624,,20200624,20201224,010-4664-2965,S1,저소득계층,15271,서울시 가나구 다라동 128-29
김예슬,M,20223347,2023SMSK02,I,980920,B,인뭉융합 자율학부,4학년,YY,02,B0409A,20230816,,20230816,20240216,010-5166-8346,S0,장애인,98557,서울시 가나구 다라동 102-71
정예진,F,20185978,2023SMSK02,I,990523,B,인뭉융합 자율학부,3학년,HY,02,B0202B,20200923,,20200923,20210323,010-4215-2529,S0,장애인,84627,서울시 가나구 다라동 142-30
임은지,M,20198527,2023SMUH02,A,961217,B,인뭉융합 자율학부,1학년,VY,02,B0607B,20231027,,20231027,20240427,010-9882-1406,S3,통학거리,45810,서울시 가나구 다라동 114-30
김민수,F,20200011,2023SMSK02,A,970718,B,인뭉융합 자율학부,2학년,VY,02,B1001A,20190417,,20190417,20191017,010-7064-1578,S2,장기입사 희망자,42289,서울시 가나구 다라동 114-111
이은지,M,20191370,2023SMSK02,A,961220,B,인뭉융합 자율학부,4학년,LY,02,B0104B,20210810,,20210810,20220210,010-2518-3502,S3,통학거리,23078,서울시 가나구 다라동 75-113
윤지영,F,20187598,202301HD01,A,961213,B,IT융합 자율학부,2학년,HY,02,B0506A,20220705,,20220705,20230105,010-5588-7034,S0,장애인,99415,서울시 가나구 다라동 142-148
조성우,M,20189639,2023SMSK02,A,990720,B,[유한][UH] 의료뷰티학과,4학년,YY,02,B1003B,20220427,,20220427,20221027,010-9469-4749,S4,일반전형,53831,서울시 가나구 다라동 54-68
정민수,M,20215091,2023SMUH02,I,961019,B,인뭉융합 자율학부,4학년,VY,02,B0101B,20210707,,20210707,20220107,010-5325-1211,S1,저소득계층,17857,서울시 가나구 다라동 122-132
윤예슬,M,20225765,202301HD01,A,990719,B,[유한][UH] 컴퓨터소프트웨어공학과,2학년,VY,02,B0905B,20231107,,20231107,20240507,010-9564-7858,S4,일반전형,11620,서울시 가나구 다라동 105-87
박수민,F,20216779,202301SC10,I,961201,B,인뭉융합 자율학부,2학년,YY,02,B0904A,20190215,,20190215,20190815,010-8341-9539,S1,저소득계층,74291,서울시 가나구 다라동 35-17
윤민수,F,20231757,202301SC10,A,970807,B,미디어컨텐츠융합 자율학부,4학년,VY,02,B0701A,20220621,,20220621,20221221,010-1439-9335,S3,통학거리,21170,서울시 가나구 다라동 30-110
정지영,M,20183707,202301HD01,A,971206,B,IT융합 자율학부,3학년,VY,02,B0709B,20200903,,20200903,20210303,010-8139-6519,S0,장애인,70383,서울시 가나구 다라동 78-44
박은지,M,20222018,2023SMUH02,A,961020,B,사회융합 자율학부,3학년,YY,02,B0405B,20220615,,20220615,20221215,010-9126-1438,S3,통학거리,64531,서울시 가나구 다라동 106-85
장예진,M,20217547,2023SMUH02,I,981215,B,[유한][UH] 패션디자인학과,1학년,YY,02,B0305A,20230301,,20230301,20230901,010-6228-4704,S2,장기입사 희망자,45793,서울시 가나구 다라동 142-10
조은지,F,20188834,2023SMUH02,A,980219,B,인뭉융합 자율학부,4학년,LY,02,B0304A,20200823,,20200823,20210223,010-2818-1767,S2,장기입사 희망자,86281,서울시 가나구 다라동 61-82
최지훈,F,20195926,2023SMSK02,A,980802,B,[유한][UH] 패션디자인학과,1학년,VY,02,B0104B,20220311,,20220311,20220911,010-9065-9653,S3,통학거리,21972,서울시 가나구 다라동 73-35
이지훈,F,20229936,2023SMSK02,I,970924,B,[유한][UH] 컴퓨터소프트웨어공학과,1학년,YY,02,B0804B,20221109,,20221109,20230509,010-3102-6042,S2,장기입사 희망자,25704,서울시 가나구 다라동 13-123
조수민,F,20224304,2023SMSK02,I,980422,B,[유한][UH] 패션디자인학과,1학년,LY,02,B0103A,20230925,,20230925,20240325,010-5028-1994,S1,저소득계층,53804,서울시 가나구 다라동 119-88
박민수,F,20226307,202301SC10,A,970206,B,사회융합 자율학부,4학년,YY,02,B0906B,20200422,,20200422,20201022,010-1954-4713,S2,장기입사 희망자,24147,서울시 가나구 다라동 107-1
윤지수,F,20193316,2023SMUH02,A,980325,B,미디어컨텐츠융합 자율학부,4학년,VY,02,B0101B,20220914,,20220914,20230314,010-2927-3115,S3,통학거리,27542,서울시 가나구 다라동 128-67
장성우,F,20205540,2023SMUH02,I,970602,B,인뭉융합 자율학부,1학년,YY,02,B0908A,20220402,,20220402,20221002,010-2378-9767,S0,장애인,48082,서울시 가나구 다라동 91-129
윤수민,M,20212348,202301SC10,I,970111,B,[유한][UH] 컴퓨터소프트웨어공학과,3학년,LY,02,B0903B,20230925,,20230925,20240325,010-7675-3646,S2,장기입사 희망자,48559,서울시 가나구 다라동 102-68
임현우,F,20192036,202301HD01,A,960408,B,인뭉융합 자율학부,4학년,VY,02,B0305B,20220313,,20220313,20220913,010-1568-8873,S2,장기입사 희망자,45458,서울시 가나구 다라동 35-129
박지수,M,20238732,2023SMUH02,I,981217,B,IT융합 자율학부,4학년,HY,02,B0605A,20220923,,20220923,20230323,010-3422-6591,S3,통학거리,19850,서울시 가나구 다라동 15-9
조수민,M,20199099,202301HD01,A,991022,B,사회융합 자율학부,2학년,VY,02,B0405A,20211020,,20211020,20220420,010-6338-2473,S3,통학거리,15324,서울시 가나구 다라동 24-139
장지훈,M,20181041,2023SMSK02,I,980109,B,미디어컨텐츠융합 자율학부,2학년,HY,02,B0109A,20230305,,20230305,20230905,010-4989-6766,S4,일반전형,67433,서울시 가나구 다라동 103-144
장지수,M,20219854,202301SC10,A,960115,B,[유한][UH] 의료뷰티학과,1학년,HY,02,B1005A,20231114,,20231114,20240514,010-2229-7758,S2,장기입사 희망자,54938,서울시 가나구 다라동 143-40
장지수,F,20180301,2023SMSK02,A,990618,B,IT융합 자율학부,2학년,HY,02,B0209A,20211210,,20211210,20220610,010-9378-9791,S4,일반전형,28743,서울시 가나구 다라동 46-149
최지영,M,20219618,202301SC10,I,971005,B,인뭉융합 자율학부,1학년,VY,02,B0504B,20210414,,20210414,20211014,010-6694-5436,S2,장기입사 희망자,82187,서울시 가나구 다라동 18-103
김지수,F,20198656,202301SC10,I,980602,B,[유한][UH] 컴퓨터소프트웨어공학과,3학년,VY,02,B0109A,20200119,,20200119,20200719,010-1662-7530,S2,장기입사 희망자,29815,서울시 가나구 다라동 41-53
박지영,F,20221802,2023SMUH02,I,971204,B,[유한][UH] 패션디자인학과,4학년,VY,02,B0503A,20200719,,20200719,20210119,010-4117-9181,S4,일반전형,33600,서울시 가나구 다라동 40-53
정예진,F,20199185,2023SMSK02,A,981104,B,미디어컨텐츠융합 자율학부,4학년,LY,02,B0207B,20191024,,20191024,20200424,010-3841-9552,S0,장애인,76352,서울시 가나구 다라동 110-11
정지수,M,20210574,202301HD01,I,991114,B,미디어컨텐츠융합 자율학부,4학년,LY,02,B0809A,20230509,,20230509,20231109,010-4426-9117,S1,저소득계층,89138,서울시 가나구 다라동 145-93
정은지,M,20210690,2023SMSK02,I,970711,B,[유한][UH] 패션디자인학과,4학년,YY,02,B0608A,20210904,,20210904,20220304,010-2556-7286,S3,통학거리,96687,서울시 가나구 다라동 51-99
임현우,F,20184160,2023SMUH02,A,991010,B,인뭉융합 자율학부,2학년,VY,02,B0708A,20220811,,20220811,20230211,010-7236-8676,S2,장기입사 희망자,74246,서울시 가나구 다라동 59-94
윤민수,M,20181442,2023SMSK02,A,980502,B,미디어컨텐츠융합 자율학부,4학년,LY,02,B0106A,20231206,,20231206,20240606,010-6207-5290,S0,장애인,54051,서울시 가나구 다라동 107-129
정지영,M,20219985,2023SMUH02,A,981112,B,미디어컨텐츠융합 자율학부,3학년,LY,02,B0208A,20200323,,20200323,20200923,010-9008-5787,S2,장기입사 희망자,94388,서울시 가나구 다라동 90-77
조지수,M,20192983,202301HD01,A,960104,B,사회융합 자율학부,1학년,HY,02,B0405B,20230701,,20230701,20240101,010-6742-6534,S3,통학거리,64434,서울시 가나구 다라동 16-19
윤예진,F,20215263,202301SC10,I,960610,B,미디어컨텐츠융합 자율학부,4학년,HY,02,B0503B,20200606,,20200606,20201206,010-6432-7995,S0,장애인,62509,서울시 가나구 다라동 134-50
윤현우,F,20195251,202301SC10,A,960413,B,[유한][UH] 컴퓨터소프트웨어공학과,3학년,LY,02,B0109A,20210709,,20210709,20220109,010-8900-7497,S0,장애인,21178,서울시 가나구 다라동 28-33
이민수,M,20196124,2023SMSK02,A,971216,B,인뭉융합 자율학부,4학년,YY,02,B0103A,20210624,,20210624,20211224,010-3523-3531,S1,저소득계층,69910,서울시 가나구 다라동 118-133
임지훈,M,20236773,202301HD01,I,960812,B,[유한][UH] 컴퓨터소프트웨어공학과,4학년,LY,02,B0606B,20190419,,20190419,20191019,010-5818-3684,S4,일반전형,30818,서울시 가나구 다라동 117-122
최현우,F,20231863,202301SC10,I,960722,B,사회융합 자율학부,1학년,LY,02,B0402A,20200528,,20200528,20201128,010-1632-3183,S3,통학거리,50433,서울시 가나구 다라동 123-133
강현우,M,20214690,202301SC10,I,970401,B,IT융합 자율학부,3학년,VY,02,B0606A,20210620,,20210620,20211220,010-5199-1783,S4,일반전형,47252,서울시 가나구 다라동 40-104
장민수,M,20214180,2023SMUH02,A,990416,B,IT융합 자율학부,1학년,LY,02,B0808B,20210214,,20210214,20210814,010-3243-1846,S2,장기입사 희망자,68787,서울시 가나구 다라동 21-5
박은지,M,20229454,2023SMUH02,A,961025,B,[유한][UH] 의료뷰티학과,1학년,HY,02,B0102B,20210209,,20210209,20210809,010-9607-5481,S1,저소득계층,89914,서울시 가나구 다라동 104-127
강예슬,M,20196158,2023SMSK02,A,981022,B,IT융합 자율학부,1학년,LY,02,B0607A,20210120,,20210120,20210720,010-6709-8220,S0,장애인,99706,서울시 가나구 다라동 125-79
이현우,M,20204991,2023SMUH02,I,980807,B,미디어컨텐츠융합 자율학부,1학년,HY,02,B0209A,20231128,,20231128,20240528,010-7310-4243,S4,일반전형,59021,서울시 가나구 다라동 145-114
박예진,F,20234762,2023SMSK02,A,980602,B,[유한][UH] 컴퓨터소프트웨어공학과,1학년,VY,02,B0801B,20230922,,20230922,20240322,010-4599-5153,S2,장기입사 희망자,84880,서울시 가나구 다라동 70-126
임민수,F,20206355,202301SC10,A,970217,B,IT융합 자율학부,4학년,VY,02,B0103A,20200315,,20200315,20200915,010-3225-8689,S2,장기입사 희망자,88213,서울시 가나구 다라동 96-74
